timestamp,inverter_id,dc_power_kw,ac_power_kw,dc_voltage_v,dc_current_a,module_temp_c,inverter_efficiency,status_code
2025-06-21 03:00:00,INV-05,0.0,0.0,0.0,0.0,15.99,,NORMAL
2025-06-21 03:30:00,INV-05,0.0,0.0,0.0,0.0,22.63,,NORMAL
2025-06-21 04:00:00,INV-05,0.0,0.0,0.0,0.0,25.06,,NORMAL
2025-06-21 04:30:00,INV-05,0.0,0.0,0.0,0.0,15.5,,NORMAL
2025-06-21 05:00:00,INV-05,0.0,0.0,0.0,0.0,23.15,,NORMAL
2025-06-21 05:30:00,INV-05,0.0,0.0,0.0,0.0,21.95,,NORMAL
2025-06-21 06:00:00,INV-05,14.6612,14.3485,586.77,0.025,31.91,0.97868,NORMAL
2025-06-21 06:30:00,INV-05,36.0702,34.7029,589.27,0.0612,36.39,0.96209,NORMAL
2025-06-21 07:00:00,INV-05,46.4799,44.9588,615.03,0.0756,27.97,0.96727,NORMAL
2025-06-21 07:30:00,INV-05,54.8692,53.0668,583.41,0.094,35.41,0.96715,NORMAL
2025-06-21 08:00:00,INV-05,76.6758,74.0639,581.34,0.1319,38.91,0.96594,NORMAL
2025-06-21 08:30:00,INV-05,90.4925,88.7291,616.43,0.1468,43.92,0.98051,NORMAL
2025-06-21 09:00:00,INV-05,120.0951,115.06,600.64,0.1999,44.67,0.95807,NORMAL
2025-06-21 09:30:00,INV-05,117.2855,113.8926,593.13,0.1977,47.67,0.97107,NORMAL
2025-06-21 10:00:00,INV-05,101.6095,98.8771,599.51,0.1695,50.57,0.97311,NORMAL
2025-06-21 10:30:00,INV-05,138.0186,133.8509,603.63,0.2286,51.73,0.9698,NORMAL
2025-06-21 11:00:00,INV-05,115.5596,110.5159,593.82,0.1946,56.77,0.95635,NORMAL
2025-06-21 11:30:00,INV-05,93.1347,91.39,582.46,0.1599,61.03,0.98127,NORMAL
2025-06-21 12:00:00,INV-05,144.9456,139.1772,598.37,0.2422,57.85,0.9602,NORMAL
2025-06-21 12:30:00,INV-05,99.0264,94.7621,600.83,0.1648,56.05,0.95694,NORMAL
2025-06-21 13:00:00,INV-05,83.246,79.7266,611.1,0.1362,52.61,0.95772,NORMAL
2025-06-21 13:30:00,INV-05,120.6213,117.7217,581.24,0.2075,48.13,0.97596,NORMAL
2025-06-21 14:00:00,INV-05,98.4186,96.9339,606.82,0.1622,55.32,0.98491,NORMAL
2025-06-21 14:30:00,INV-05,99.6925,95.5108,599.32,0.1663,52.92,0.95805,NORMAL
2025-06-21 15:00:00,INV-05,108.7471,105.8657,586.7,0.1854,45.4,0.9735,NORMAL
2025-06-21 15:30:00,INV-05,63.7025,62.1947,606.43,0.105,46.4,0.97633,NORMAL
2025-06-21 16:00:00,INV-05,0.0,0.0,595.61,0.1246,36.13,0.96892,FAULT
2025-06-21 16:30:00,INV-05,41.8962,40.0541,586.92,0.0714,35.6,0.95603,NORMAL
2025-06-21 17:00:00,INV-05,41.7835,40.6161,591.02,0.0707,32.02,0.97206,NORMAL
2025-06-21 17:30:00,INV-05,26.2462,25.2809,601.91,0.0436,26.9,0.96322,NORMAL
2025-06-21 18:00:00,INV-05,17.1636,16.7557,599.57,0.0286,27.62,0.97623,NORMAL
2025-06-21 18:30:00,INV-05,0.0,0.0,0.0,0.0,20.75,,NORMAL
2025-06-21 19:00:00,INV-05,0.0,0.0,0.0,0.0,16.14,,NORMAL
2025-06-21 19:30:00,INV-05,0.0,0.0,0.0,0.0,22.0,,NORMAL
2025-06-21 20:00:00,INV-05,0.0,0.0,0.0,0.0,16.05,,NORMAL
2025-06-21 20:30:00,INV-05,0.0,0.0,0.0,0.0,17.9,,NORMAL
2025-06-21 21:00:00,INV-05,0.0,0.0,0.0,0.0,23.7,,NORMAL
2025-06-21 21:30:00,INV-05,0.0,0.0,0.0,0.0,16.62,,NORMAL
2025-06-21 22:00:00,INV-05,0.0,0.0,0.0,0.0,22.95,,NORMAL
2025-06-21 22:30:00,INV-05,0.0,0.0,0.0,0.0,20.65,,NORMAL
2025-06-21 23:00:00,INV-05,0.0,0.0,0.0,0.0,25.58,,NORMAL
2025-06-21 23:30:00,INV-05,0.0,0.0,0.0,0.0,21.43,,NORMAL
2025-06-22 00:00:00,INV-05,0.0,0.0,0.0,0.0,27.1,,NORMAL
2025-06-22 00:30:00,INV-05,0.0,0.0,0.0,0.0,25.37,,NORMAL
2025-06-22 01:00:00,INV-05,0.0,0.0,0.0,0.0,17.17,,NORMAL
2025-06-22 01:30:00,INV-05,0.0,0.0,0.0,0.0,19.94,,NORMAL
2025-06-22 02:00:00,INV-05,0.0,0.0,0.0,0.0,16.66,,NORMAL
2025-06-22 02:30:00,INV-05,0.0,0.0,0.0,0.0,19.82,,NORMAL
2025-06-22 03:00:00,INV-05,0.0,0.0,0.0,0.0,21.14,,NORMAL
2025-06-22 03:30:00,INV-05,0.0,0.0,0.0,0.0,21.36,,NORMAL
2025-06-22 04:00:00,INV-05,0.0,0.0,0.0,0.0,19.71,,NORMAL
2025-06-22 04:30:00,INV-05,0.0,0.0,0.0,0.0,17.87,,NORMAL
2025-06-22 05:00:00,INV-05,0.0,0.0,0.0,0.0,20.51,,NORMAL
2025-06-22 05:30:00,INV-05,0.0,0.0,0.0,0.0,20.45,,NORMAL
2025-06-22 06:00:00,INV-05,14.0931,13.6741,610.05,0.0231,24.84,0.97027,NORMAL
2025-06-22 06:30:00,INV-05,23.3512,22.5062,590.69,0.0395,33.38,0.96381,NORMAL
2025-06-22 07:00:00,INV-05,31.4401,30.2052,599.1,0.0525,39.31,0.96072,NORMAL
2025-06-22 07:30:00,INV-05,71.0813,69.5423,603.15,0.1178,36.9,0.97835,NORMAL
2025-06-22 08:00:00,INV-05,70.4236,68.698,619.16,0.1137,41.76,0.9755,NORMAL
2025-06-22 08:30:00,INV-05,82.377,80.6382,609.37,0.1352,39.85,0.97889,NORMAL
2025-06-22 09:00:00,INV-05,38.8126,37.8721,589.51,0.0658,51.34,0.97577,NORMAL
2025-06-22 09:30:00,INV-05,115.1262,112.07,608.19,0.1893,51.43,0.97345,NORMAL
2025-06-22 10:00:00,INV-05,81.5189,78.3533,583.32,0.1397,51.67,0.96117,NORMAL
2025-06-22 10:30:00,INV-05,120.7867,116.6195,605.47,0.1995,52.91,0.9655,NORMAL
2025-06-22 11:00:00,INV-05,138.5578,133.7821,616.22,0.2249,54.56,0.96553,NORMAL
2025-06-22 11:30:00,INV-05,125.2511,119.865,619.95,0.202,50.57,0.957,NORMAL
2025-06-22 12:00:00,INV-05,122.8302,120.6465,583.13,0.2106,55.66,0.98222,NORMAL
2025-06-22 12:30:00,INV-05,118.2463,116.4032,588.3,0.201,44.53,0.98441,NORMAL
2025-06-22 13:00:00,INV-05,90.4339,86.404,600.19,0.1507,55.44,0.95544,NORMAL
2025-06-22 13:30:00,INV-05,143.2903,137.5125,594.35,0.2411,58.22,0.95968,NORMAL
2025-06-22 14:00:00,INV-05,84.5439,82.7192,589.9,0.1433,52.1,0.97842,NORMAL
2025-06-22 14:30:00,INV-05,104.1589,100.0919,596.08,0.1747,42.6,0.96095,NORMAL
2025-06-22 15:00:00,INV-05,68.5581,66.2759,614.72,0.1115,45.06,0.96671,NORMAL
2025-06-22 15:30:00,INV-05,95.9332,93.7963,596.9,0.1607,49.07,0.97773,NORMAL
2025-06-22 16:00:00,INV-05,65.6655,63.6287,596.83,0.11,42.42,0.96898,NORMAL
2025-06-22 16:30:00,INV-05,58.8014,57.2318,592.78,0.0992,32.14,0.97331,NORMAL
2025-06-22 17:00:00,INV-05,43.5326,42.1963,603.78,0.0721,33.51,0.9693,NORMAL
2025-06-22 17:30:00,INV-05,0.0,0.0,597.26,0.0311,31.57,0.96914,FAULT
2025-06-22 18:00:00,INV-05,11.1452,10.7753,618.22,0.018,19.41,0.96681,NORMAL
2025-06-22 18:30:00,INV-05,0.0,0.0,0.0,0.0,18.76,,NORMAL
2025-06-22 19:00:00,INV-05,0.0,0.0,0.0,0.0,20.63,,NORMAL
2025-06-22 19:30:00,INV-05,0.0,0.0,0.0,0.0,21.01,,NORMAL
2025-06-22 20:00:00,INV-05,0.0,0.0,0.0,0.0,22.02,,NORMAL
2025-06-22 20:30:00,INV-05,0.0,0.0,0.0,0.0,22.71,,NORMAL
2025-06-22 21:00:00,INV-05,0.0,0.0,0.0,0.0,6.63,,NORMAL
2025-06-22 21:30:00,INV-05,0.0,0.0,0.0,0.0,16.47,,NORMAL
2025-06-22 22:00:00,INV-05,0.0,0.0,0.0,0.0,17.71,,NORMAL
2025-06-22 22:30:00,INV-05,0.0,0.0,0.0,0.0,14.62,,NORMAL
2025-06-22 23:00:00,INV-05,0.0,0.0,0.0,0.0,16.55,,NORMAL
2025-06-22 23:30:00,INV-05,0.0,0.0,0.0,0.0,19.57,,NORMAL
2025-06-23 00:00:00,INV-05,0.0,0.0,0.0,0.0,22.01,,NORMAL
2025-06-23 00:30:00,INV-05,0.0,0.0,0.0,0.0,23.82,,NORMAL
2025-06-23 01:00:00,INV-05,0.0,0.0,0.0,0.0,13.32,,NORMAL
2025-06-23 01:30:00,INV-05,0.0,0.0,0.0,0.0,19.53,,NORMAL
2025-06-23 02:00:00,INV-05,0.0,0.0,0.0,0.0,19.97,,NORMAL
2025-06-23 02:30:00,INV-05,0.0,0.0,0.0,0.0,18.02,,NORMAL
2025-06-23 03:00:00,INV-05,0.0,0.0,0.0,0.0,14.83,,NORMAL
2025-06-23 03:30:00,INV-05,0.0,0.0,0.0,0.0,15.96,,NORMAL
2025-06-23 04:00:00,INV-05,0.0,0.0,0.0,0.0,17.53,,NORMAL
2025-06-23 04:30:00,INV-05,0.0,0.0,0.0,0.0,22.31,,NORMAL
2025-06-23 05:00:00,INV-05,0.0,0.0,0.0,0.0,28.32,,NORMAL
2025-06-23 05:30:00,INV-05,0.0,0.0,0.0,0.0,13.9,,NORMAL
2025-06-23 06:00:00,INV-05,10.3888,9.9289,597.11,0.0174,25.29,0.95573,NORMAL
2025-06-23 06:30:00,INV-05,32.6593,31.3096,613.56,0.0532,24.12,0.95867,NORMAL
2025-06-23 07:00:00,INV-05,39.5348,38.6517,583.7,0.0677,34.29,0.97766,NORMAL
2025-06-23 07:30:00,INV-05,22.2892,21.6468,611.85,0.0364,28.49,0.97118,NORMAL
2025-06-23 08:00:00,INV-05,68.1753,65.644,614.79,0.1109,36.49,0.96287,NORMAL
2025-06-23 08:30:00,INV-05,72.8185,70.7519,609.16,0.1195,39.23,0.97162,NORMAL
2025-06-23 09:00:00,INV-05,85.0756,81.6408,588.0,0.1447,43.96,0.95963,NORMAL
2025-06-23 09:30:00,INV-05,92.6227,89.0561,605.89,0.1529,48.69,0.96149,NORMAL
2025-06-23 10:00:00,INV-05,105.9707,102.2578,583.34,0.1817,47.15,0.96496,NORMAL
2025-06-23 10:30:00,INV-05,70.3104,68.6457,606.69,0.1159,54.91,0.97632,NORMAL
2025-06-23 11:00:00,INV-05,49.4811,48.5865,600.1,0.0825,50.64,0.98192,NORMAL
2025-06-23 11:30:00,INV-05,74.9176,73.7623,581.51,0.1288,50.96,0.98458,NORMAL
2025-06-23 12:00:00,INV-05,82.0477,78.7707,602.12,0.1363,60.24,0.96006,NORMAL
2025-06-23 12:30:00,INV-05,134.2825,128.478,590.93,0.2272,49.93,0.95677,NORMAL
2025-06-23 13:00:00,INV-05,104.6586,102.5838,587.0,0.1783,64.15,0.98018,NORMAL
2025-06-23 13:30:00,INV-05,93.1411,91.3311,597.38,0.1559,58.04,0.98057,NORMAL
2025-06-23 14:00:00,INV-05,78.5528,76.25,586.49,0.1339,49.03,0.97068,NORMAL
2025-06-23 14:30:00,INV-05,83.5511,80.0379,609.47,0.1371,43.67,0.95795,NORMAL
2025-06-23 15:00:00,INV-05,68.6297,67.0564,590.82,0.1162,42.35,0.97708,NORMAL
2025-06-23 15:30:00,INV-05,91.9445,88.7645,598.35,0.1537,43.79,0.96541,NORMAL
2025-06-23 16:00:00,INV-05,65.6642,64.4066,596.13,0.1102,45.78,0.98085,NORMAL
2025-06-23 16:30:00,INV-05,50.2731,49.0824,613.57,0.0819,45.57,0.97631,NORMAL
2025-06-23 17:00:00,INV-05,48.0843,46.0655,587.2,0.0819,29.2,0.95801,NORMAL
2025-06-23 17:30:00,INV-05,26.6665,25.8625,582.27,0.0458,28.93,0.96985,NORMAL
2025-06-23 18:00:00,INV-05,17.4199,16.963,603.05,0.0289,24.77,0.97377,NORMAL
2025-06-23 18:30:00,INV-05,0.0,0.0,0.0,0.0,26.19,,NORMAL
2025-06-23 19:00:00,INV-05,0.0,0.0,0.0,0.0,18.48,,NORMAL
2025-06-23 19:30:00,INV-05,0.0,0.0,0.0,0.0,19.88,,NORMAL
2025-06-23 20:00:00,INV-05,,,0.0,0.0,19.49,,COMM_FAIL
2025-06-23 20:30:00,INV-05,0.0,0.0,0.0,0.0,17.4,,NORMAL
2025-06-23 21:00:00,INV-05,0.0,0.0,0.0,0.0,20.06,,NORMAL
2025-06-23 21:30:00,INV-05,0.0,0.0,0.0,0.0,19.63,,NORMAL
2025-06-23 22:00:00,INV-05,0.0,0.0,0.0,0.0,18.19,,NORMAL
2025-06-23 22:30:00,INV-05,0.0,0.0,0.0,0.0,16.37,,NORMAL
2025-06-23 23:00:00,INV-05,0.0,0.0,0.0,0.0,18.48,,NORMAL
2025-06-23 23:30:00,INV-05,0.0,0.0,0.0,0.0,20.52,,NORMAL
2025-06-24 00:00:00,INV-05,0.0,0.0,0.0,0.0,18.11,,NORMAL
2025-06-24 00:30:00,INV-05,0.0,0.0,0.0,0.0,18.03,,NORMAL
2025-06-24 01:00:00,INV-05,0.0,0.0,0.0,0.0,13.02,,NORMAL
2025-06-24 01:30:00,INV-05,0.0,0.0,0.0,0.0,21.97,,NORMAL
2025-06-24 02:00:00,INV-05,0.0,0.0,0.0,0.0,19.99,,NORMAL
2025-06-24 02:30:00,INV-05,0.0,0.0,0.0,0.0,22.19,,NORMAL
2025-06-24 03:00:00,INV-05,0.0,0.0,0.0,0.0,18.99,,NORMAL
2025-06-24 03:30:00,INV-05,0.0,0.0,0.0,0.0,21.22,,NORMAL
2025-06-24 04:00:00,INV-05,0.0,0.0,0.0,0.0,24.12,,NORMAL
2025-06-24 04:30:00,INV-05,0.0,0.0,0.0,0.0,24.43,,NORMAL
2025-06-24 05:00:00,INV-05,0.0,0.0,0.0,0.0,20.81,,NORMAL
2025-06-24 05:30:00,INV-05,0.0,0.0,0.0,0.0,20.14,,NORMAL
2025-06-24 06:00:00,INV-05,18.8647,18.0189,582.58,0.0324,25.72,0.95517,NORMAL
2025-06-24 06:30:00,INV-05,37.8234,37.1686,612.48,0.0618,28.51,0.98269,NORMAL
2025-06-24 07:00:00,INV-05,32.2415,31.4544,581.21,0.0555,29.76,0.97559,NORMAL
2025-06-24 07:30:00,INV-05,73.1233,70.4887,586.85,0.1246,36.52,0.96397,NORMAL
2025-06-24 08:00:00,INV-05,77.5512,75.5924,611.12,0.1269,39.44,0.97474,NORMAL
2025-06-24 08:30:00,INV-05,89.3696,86.9397,604.6,0.1478,39.91,0.97281,NORMAL
2025-06-24 09:00:00,INV-05,103.8507,100.1283,605.96,0.1714,42.15,0.96416,NORMAL
2025-06-24 09:30:00,INV-05,79.9252,77.9149,618.08,0.1293,50.04,0.97485,NORMAL
2025-06-24 10:00:00,INV-05,0.0,0.0,613.08,0.1959,54.16,0.9579,FAULT
2025-06-24 10:30:00,INV-05,101.3664,97.78,588.58,0.1722,52.08,0.96462,NORMAL
2025-06-24 11:00:00,INV-05,97.7986,95.9629,592.52,0.1651,55.83,0.98123,NORMAL
2025-06-24 11:30:00,INV-05,92.864,88.7687,607.53,0.1529,58.24,0.9559,NORMAL
2025-06-24 12:00:00,INV-05,138.1981,132.2279,614.97,0.2247,55.14,0.9568,NORMAL
2025-06-24 12:30:00,INV-05,104.3739,100.6339,609.08,0.1714,51.95,0.96417,NORMAL
2025-06-24 13:00:00,INV-05,85.619,82.673,613.4,0.1396,50.94,0.96559,NORMAL
2025-06-24 13:30:00,INV-05,125.5705,121.6139,614.12,0.2045,57.09,0.96849,NORMAL
2025-06-24 14:00:00,INV-05,54.0643,52.271,610.96,0.0885,53.72,0.96683,NORMAL
2025-06-24 14:30:00,INV-05,77.4412,74.8694,595.45,0.1301,53.65,0.96679,NORMAL
2025-06-24 15:00:00,INV-05,117.1752,112.9502,598.34,0.1958,44.39,0.96394,NORMAL
2025-06-24 15:30:00,INV-05,80.1239,76.7449,587.02,0.1365,42.57,0.95783,NORMAL
2025-06-24 16:00:00,INV-05,72.1849,69.9928,611.28,0.1181,43.04,0.96963,NORMAL
2025-06-24 16:30:00,INV-05,38.9823,37.9077,580.39,0.0672,37.51,0.97243,NORMAL
2025-06-24 17:00:00,INV-05,42.0684,41.2498,586.36,0.0717,26.11,0.98054,NORMAL
2025-06-24 17:30:00,INV-05,19.0988,18.5888,586.05,0.0326,26.44,0.9733,NORMAL
2025-06-24 18:00:00,INV-05,17.7124,17.122,592.88,0.0299,27.99,0.96667,NORMAL
2025-06-24 18:30:00,INV-05,0.0,0.0,0.0,0.0,20.2,,NORMAL
2025-06-24 19:00:00,INV-05,0.0,0.0,0.0,0.0,20.25,,NORMAL
2025-06-24 19:30:00,INV-05,0.0,0.0,0.0,0.0,22.15,,NORMAL
2025-06-24 20:00:00,INV-05,0.0,0.0,0.0,0.0,22.26,,NORMAL
2025-06-24 20:30:00,INV-05,0.0,0.0,0.0,0.0,16.31,,NORMAL
2025-06-24 21:00:00,INV-05,0.0,0.0,0.0,0.0,21.04,,NORMAL
2025-06-24 21:30:00,INV-05,0.0,0.0,0.0,0.0,17.0,,NORMAL
2025-06-24 22:00:00,INV-05,0.0,0.0,0.0,0.0,18.97,,NORMAL
2025-06-24 22:30:00,INV-05,0.0,0.0,0.0,0.0,17.62,,NORMAL
2025-06-24 23:00:00,INV-05,0.0,0.0,0.0,0.0,19.03,,NORMAL
2025-06-24 23:30:00,INV-05,0.0,0.0,0.0,0.0,18.4,,NORMAL
2025-06-25 00:00:00,INV-05,0.0,0.0,0.0,0.0,22.53,,NORMAL
2025-06-25 00:30:00,INV-05,0.0,0.0,0.0,0.0,13.0,,NORMAL
2025-06-25 01:00:00,INV-05,0.0,0.0,0.0,0.0,19.78,,NORMAL
2025-06-25 01:30:00,INV-05,0.0,0.0,0.0,0.0,22.58,,NORMAL
2025-06-25 02:00:00,INV-05,0.0,0.0,0.0,0.0,18.73,,NORMAL
2025-06-25 02:30:00,INV-05,0.0,0.0,0.0,0.0,19.52,,NORMAL
2025-06-25 03:00:00,INV-05,0.0,0.0,0.0,0.0,14.43,,NORMAL
2025-06-25 03:30:00,INV-05,0.0,0.0,0.0,0.0,19.81,,NORMAL
2025-06-25 04:00:00,INV-05,0.0,0.0,0.0,0.0,22.08,,NORMAL
2025-06-25 04:30:00,INV-05,0.0,0.0,0.0,0.0,19.5,,NORMAL
2025-06-25 05:00:00,INV-05,0.0,0.0,0.0,0.0,19.58,,NORMAL
2025-06-25 05:30:00,INV-05,0.0,0.0,0.0,0.0,24.95,,NORMAL
2025-06-25 06:00:00,INV-05,15.0485,14.6146,584.56,0.0257,17.07,0.97117,NORMAL
2025-06-25 06:30:00,INV-05,34.4939,33.3703,598.39,0.0576,26.82,0.96743,NORMAL
2025-06-25 07:00:00,INV-05,39.1179,37.4787,601.14,0.0651,27.35,0.9581,NORMAL
2025-06-25 07:30:00,INV-05,59.1519,57.7303,614.5,0.0963,40.31,0.97597,NORMAL
2025-06-25 08:00:00,INV-05,50.3329,48.7221,592.81,0.0849,31.24,0.968,NORMAL
2025-06-25 08:30:00,INV-05,93.0898,90.3187,606.55,0.1535,43.73,0.97023,NORMAL
2025-06-25 09:00:00,INV-05,100.1611,97.7058,603.3,0.166,43.96,0.97549,NORMAL
2025-06-25 09:30:00,INV-05,82.2381,79.3534,595.06,0.1382,50.01,0.96492,NORMAL
2025-06-25 10:00:00,INV-05,112.784,108.1614,590.21,0.1911,49.45,0.95901,NORMAL
2025-06-25 10:30:00,INV-05,120.2503,116.9296,600.65,0.2002,52.24,0.97239,NORMAL
2025-06-25 11:00:00,INV-05,142.268,137.4987,612.88,0.2321,57.42,0.96648,NORMAL
2025-06-25 11:30:00,INV-05,150.0465,146.7309,615.18,0.2439,49.82,0.9779,NORMAL
2025-06-25 12:00:00,INV-05,142.5662,137.0117,618.19,0.2306,46.74,0.96104,NORMAL
2025-06-25 12:30:00,INV-05,102.8347,100.928,586.98,0.1752,49.82,0.98146,NORMAL
2025-06-25 13:00:00,INV-05,99.4531,96.1843,588.59,0.169,56.48,0.96713,NORMAL
2025-06-25 13:30:00,INV-05,115.1748,110.1701,583.44,0.1974,47.27,0.95655,NORMAL
2025-06-25 14:00:00,INV-05,135.5248,131.5547,608.65,0.2227,50.05,0.97071,NORMAL
2025-06-25 14:30:00,INV-05,126.797,122.9092,616.14,0.2058,48.56,0.96934,NORMAL
2025-06-25 15:00:00,INV-05,104.6141,100.0588,612.2,0.1709,43.0,0.95646,NORMAL
2025-06-25 15:30:00,INV-05,67.9827,65.7172,600.89,0.1131,39.74,0.96667,NORMAL
2025-06-25 16:00:00,INV-05,74.1077,72.7536,609.96,0.1215,41.17,0.98173,NORMAL
2025-06-25 16:30:00,INV-05,48.5629,46.5913,580.45,0.0837,41.87,0.9594,NORMAL
2025-06-25 17:00:00,INV-05,43.3303,41.7199,592.61,0.0731,37.73,0.96284,NORMAL
2025-06-25 17:30:00,INV-05,24.1516,23.4593,587.16,0.0411,30.38,0.97133,NORMAL
2025-06-25 18:00:00,INV-05,9.6918,9.4841,611.43,0.0159,34.4,0.97857,NORMAL
2025-06-25 18:30:00,INV-05,0.0,0.0,0.0,0.0,19.1,,NORMAL
2025-06-25 19:00:00,INV-05,0.0,0.0,0.0,0.0,16.06,,NORMAL
2025-06-25 19:30:00,INV-05,0.0,0.0,0.0,0.0,19.54,,NORMAL
2025-06-25 20:00:00,INV-05,0.0,0.0,0.0,0.0,20.64,,NORMAL
2025-06-25 20:30:00,INV-05,0.0,0.0,0.0,0.0,20.75,,NORMAL
2025-06-25 21:00:00,INV-05,0.0,0.0,0.0,0.0,20.54,,NORMAL
2025-06-25 21:30:00,INV-05,0.0,0.0,0.0,0.0,17.08,,NORMAL
2025-06-25 22:00:00,INV-05,0.0,0.0,0.0,0.0,21.51,,NORMAL
2025-06-25 22:30:00,INV-05,0.0,0.0,0.0,0.0,20.2,,NORMAL
2025-06-25 23:00:00,INV-05,0.0,0.0,0.0,0.0,18.63,,NORMAL
2025-06-25 23:30:00,INV-05,0.0,0.0,0.0,0.0,26.46,,NORMAL
2025-06-26 00:00:00,INV-05,0.0,0.0,0.0,0.0,20.8,,NORMAL
2025-06-26 00:30:00,INV-05,0.0,0.0,0.0,0.0,22.12,,NORMAL
2025-06-26 01:00:00,INV-05,0.0,0.0,0.0,0.0,18.35,,NORMAL
2025-06-26 01:30:00,INV-05,0.0,0.0,0.0,0.0,15.6,,MAINT
2025-06-26 02:00:00,INV-05,0.0,0.0,0.0,0.0,17.95,,NORMAL
2025-06-26 02:30:00,INV-05,0.0,0.0,0.0,0.0,21.43,,NORMAL
2025-06-26 03:00:00,INV-05,0.0,0.0,0.0,0.0,19.24,,NORMAL
2025-06-26 03:30:00,INV-05,0.0,0.0,0.0,0.0,23.06,,NORMAL
2025-06-26 04:00:00,INV-05,0.0,0.0,0.0,0.0,19.49,,NORMAL
2025-06-26 04:30:00,INV-05,0.0,0.0,0.0,0.0,18.42,,NORMAL
2025-06-26 05:00:00,INV-05,0.0,0.0,0.0,0.0,18.69,,NORMAL
2025-06-26 05:30:00,INV-05,0.0,0.0,0.0,0.0,18.02,,NORMAL
2025-06-26 06:00:00,INV-05,8.1533,7.8702,598.64,0.0136,29.09,0.96528,NORMAL
2025-06-26 06:30:00,INV-05,29.3876,28.9082,602.34,0.0488,28.35,0.98369,NORMAL
2025-06-26 07:00:00,INV-05,40.1747,39.5374,606.88,0.0662,32.09,0.98414,NORMAL
2025-06-26 07:30:00,INV-05,59.2437,57.4806,617.0,0.096,38.63,0.97024,NORMAL
2025-06-26 08:00:00,INV-05,71.2472,68.6803,584.44,0.1219,37.18,0.96397,NORMAL
2025-06-26 08:30:00,INV-05,76.1397,74.8469,597.78,0.1274,48.75,0.98302,NORMAL
2025-06-26 09:00:00,INV-05,104.5258,102.7023,601.61,0.1737,53.35,0.98256,NORMAL
2025-06-26 09:30:00,INV-05,118.5776,116.3683,604.77,0.1961,44.26,0.98137,NORMAL
2025-06-26 10:00:00,INV-05,103.6854,99.3751,583.87,0.1776,46.51,0.95843,NORMAL
2025-06-26 10:30:00,INV-05,70.9059,69.4493,605.48,0.1171,50.47,0.97946,NORMAL
2025-06-26 11:00:00,INV-05,99.5993,96.2716,598.98,0.1663,57.38,0.96659,NORMAL
2025-06-26 11:30:00,INV-05,109.8857,105.0407,598.3,0.1837,51.63,0.95591,NORMAL
2025-06-26 12:00:00,INV-05,142.5332,138.4125,613.4,0.2324,54.66,0.97109,NORMAL
2025-06-26 12:30:00,INV-05,131.7272,127.8524,591.9,0.2226,50.4,0.97058,NORMAL
2025-06-26 13:00:00,INV-05,127.3269,123.1803,606.85,0.2098,52.17,0.96743,NORMAL
2025-06-26 13:30:00,INV-05,61.0857,59.4232,608.58,0.1004,47.45,0.97278,NORMAL
2025-06-26 14:00:00,INV-05,64.4317,63.4476,611.62,0.1053,53.36,0.98473,NORMAL
2025-06-26 14:30:00,INV-05,106.4886,102.6237,611.29,0.1742,48.82,0.96371,NORMAL
2025-06-26 15:00:00,INV-05,111.011,107.6494,591.71,0.1876,43.0,0.96972,NORMAL
2025-06-26 15:30:00,INV-05,71.0086,68.4591,605.35,0.1173,44.48,0.9641,NORMAL
2025-06-26 16:00:00,INV-05,57.2663,56.3935,617.8,0.0927,38.48,0.98476,NORMAL
2025-06-26 16:30:00,INV-05,67.9429,64.9132,580.69,0.117,40.29,0.95541,NORMAL
2025-06-26 17:00:00,INV-05,47.3819,45.3623,606.48,0.0781,36.27,0.95738,NORMAL
2025-06-26 17:30:00,INV-05,24.9417,24.1184,603.62,0.0413,31.23,0.96699,NORMAL
2025-06-26 18:00:00,INV-05,18.4075,18.0904,613.83,0.03,18.81,0.98277,NORMAL
2025-06-26 18:30:00,INV-05,0.0,0.0,0.0,0.0,27.05,,NORMAL
2025-06-26 19:00:00,INV-05,0.0,0.0,0.0,0.0,23.31,,NORMAL
2025-06-26 19:30:00,INV-05,0.0,0.0,0.0,0.0,19.62,,NORMAL
2025-06-26 20:00:00,INV-05,0.0,0.0,0.0,0.0,20.94,,NORMAL
2025-06-26 20:30:00,INV-05,0.0,0.0,0.0,0.0,18.46,,NORMAL
2025-06-26 21:00:00,INV-05,0.0,0.0,0.0,0.0,28.09,,NORMAL
2025-06-26 21:30:00,INV-05,0.0,0.0,0.0,0.0,18.86,,NORMAL
2025-06-26 22:00:00,INV-05,0.0,0.0,0.0,0.0,21.31,,NORMAL
2025-06-26 22:30:00,INV-05,0.0,0.0,0.0,0.0,17.58,,NORMAL
2025-06-26 23:00:00,INV-05,0.0,0.0,0.0,0.0,20.8,,NORMAL
2025-06-26 23:30:00,INV-05,0.0,0.0,0.0,0.0,17.96,,NORMAL
2025-06-27 00:00:00,INV-05,0.0,0.0,0.0,0.0,24.87,,MAINT
2025-06-27 00:30:00,INV-05,0.0,0.0,0.0,0.0,19.86,,NORMAL
2025-06-27 01:00:00,INV-05,0.0,0.0,0.0,0.0,15.43,,NORMAL
2025-06-27 01:30:00,INV-05,0.0,0.0,0.0,0.0,21.88,,FAULT
2025-06-27 02:00:00,INV-05,0.0,0.0,0.0,0.0,25.55,,NORMAL
